round,w1,w2,w3,w4
286,0.35,0.15,0.2,0.3
287,0.35,0.15,0.2,0.3
288,0.35,0.15,0.2,0.3
289,0.35,0.15,0.2,0.3
290,0.35,0.15,0.2,0.3
291,0.35,0.15,0.2,0.3
292,0.35,0.15,0.2,0.3
293,0.35,0.15,0.2,0.3
294,0.35,0.15,0.2,0.3
295,0.35,0.15,0.2,0.3
296,0.35,0.15,0.2,0.3
297,0.35,0.15,0.2,0.3
298,0.35,0.15,0.2,0.3
299,0.35,0.15,0.2,0.3
300,0.35,0.15,0.2,0.3
301,0.35,0.15,0.2,0.3
302,0.35,0.15,0.2,0.3
303,0.4,0.35,0.1,0.15
304,0.3333333333,0.1904761905,0.1904761905,0.2857142857
305,0.35,0.15,0.2,0.3
306,0.35,0.15,0.2,0.3
307,0.35,0.15,0.2,0.3
308,0.35,0.15,0.2,0.3
309,0.35,0.15,0.2,0.3
310,0.35,0.15,0.2,0.3
311,0.35,0.15,0.2,0.3
312,0.35,0.15,0.2,0.3
313,0.35,0.15,0.2,0.3
314,0.35,0.15,0.2,0.3
315,0.35,0.15,0.2,0.3
316,0.35,0.15,0.2,0.3
317,0.35,0.15,0.2,0.3
318,0.35,0.15,0.2,0.3
319,0.35,0.15,0.2,0.3
320,0.35,0.15,0.2,0.3
321,0.35,0.15,0.2,0.3
322,0.35,0.15,0.2,0.3
323,0.35,0.15,0.2,0.3
324,0.35,0.15,0.2,0.3
325,0.35,0.15,0.2,0.3
326,0.35,0.15,0.2,0.3
327,0.35,0.15,0.2,0.3
328,0.35,0.15,0.2,0.3
329,0.35,0.15,0.2,0.3
330,0.35,0.15,0.2,0.3
331,0.35,0.15,0.2,0.3
332,0.35,0.15,0.2,0.3
333,0.35,0.15,0.2,0.3
334,0.35,0.15,0.2,0.3
335,0.35,0.15,0.2,0.3
336,0.35,0.15,0.2,0.3
337,0.35,0.15,0.2,0.3
338,0.35,0.15,0.2,0.3
339,0.35,0.15,0.2,0.3
340,0.35,0.15,0.2,0.3
341,0.35,0.15,0.2,0.3
342,0.35,0.15,0.2,0.3
343,0.35,0.15,0.2,0.3
344,0.35,0.15,0.2,0.3
345,0.35,0.15,0.2,0.3
346,0.35,0.15,0.2,0.3
347,0.35,0.15,0.2,0.3
348,0.35,0.15,0.2,0.3
349,0.35,0.15,0.2,0.3
350,0.35,0.15,0.2,0.3
351,0.35,0.15,0.2,0.3
352,0.35,0.15,0.2,0.3
353,0.35,0.15,0.2,0.3
354,0.35,0.15,0.2,0.3
355,0.35,0.15,0.2,0.3
356,0.35,0.15,0.2,0.3
357,0.35,0.15,0.2,0.3
358,0.35,0.15,0.2,0.3
359,0.35,0.15,0.2,0.3
360,0.35,0.15,0.2,0.3
361,0.35,0.15,0.2,0.3
362,0.35,0.15,0.2,0.3
363,0.35,0.15,0.2,0.3
364,0.35,0.15,0.2,0.3
365,0.35,0.15,0.2,0.3
366,0.35,0.15,0.2,0.3
367,0.35,0.15,0.2,0.3
368,0.35,0.15,0.2,0.3
369,0.1428571429,0.1428571429,0.3333333333,0.3809523809
370,0.35,0.15,0.2,0.3
371,0.35,0.15,0.2,0.3
372,0.35,0.15,0.2,0.3
373,0.35,0.15,0.2,0.3
374,0.35,0.15,0.2,0.3
375,0.2380952381,0.380952381,0.0952380952,0.2857142857
376,0.3333333333,0.1904761905,0.1904761905,0.2857142857
377,0.35,0.15,0.2,0.3
378,0.35,0.15,0.2,0.3
379,0.35,0.15,0.2,0.3
380,0.35,0.15,0.2,0.3
381,0.35,0.15,0.2,0.3
382,0.35,0.15,0.2,0.3
383,0.35,0.15,0.2,0.3
384,0.35,0.15,0.2,0.3
385,0.35,0.15,0.2,0.3
386,0.35,0.15,0.2,0.3
387,0.35,0.15,0.2,0.3
388,0.35,0.15,0.2,0.3
389,0.35,0.15,0.2,0.3
390,0.35,0.15,0.2,0.3
391,0.35,0.15,0.2,0.3
392,0.35,0.15,0.2,0.3
393,0.35,0.15,0.2,0.3
394,0.35,0.15,0.2,0.3
395,0.35,0.15,0.2,0.3
396,0.35,0.15,0.2,0.3
397,0.35,0.15,0.2,0.3
398,0.35,0.15,0.2,0.3
399,0.35,0.15,0.2,0.3
400,0.35,0.15,0.2,0.3
401,0.35,0.15,0.2,0.3
402,0.35,0.15,0.2,0.3
403,0.35,0.15,0.2,0.3
404,0.35,0.15,0.2,0.3
405,0.35,0.15,0.2,0.3
406,0.35,0.15,0.2,0.3
407,0.35,0.15,0.2,0.3
408,0.35,0.15,0.2,0.3
409,0.35,0.15,0.2,0.3
410,0.35,0.15,0.2,0.3
411,0.35,0.15,0.2,0.3
412,0.35,0.15,0.2,0.3
413,0.35,0.15,0.2,0.3
414,0.35,0.15,0.2,0.3
415,0.35,0.15,0.2,0.3
416,0.35,0.15,0.2,0.3
417,0.35,0.15,0.2,0.3
418,0.35,0.15,0.2,0.3
419,0.35,0.15,0.2,0.3
420,0.35,0.15,0.2,0.3
421,0.35,0.15,0.2,0.3
422,0.35,0.15,0.2,0.3
423,0.35,0.15,0.2,0.3
424,0.35,0.15,0.2,0.3
425,0.35,0.15,0.2,0.3
426,0.35,0.15,0.2,0.3
427,0.35,0.15,0.2,0.3
428,0.35,0.15,0.2,0.3
429,0.35,0.15,0.2,0.3
430,0.35,0.15,0.2,0.3
431,0.35,0.15,0.2,0.3
432,0.35,0.15,0.2,0.3
433,0.35,0.15,0.2,0.3
434,0.35,0.15,0.2,0.3
435,0.35,0.15,0.2,0.3
436,0.35,0.15,0.2,0.3
437,0.35,0.15,0.2,0.3
438,0.35,0.15,0.2,0.3
439,0.35,0.15,0.2,0.3
440,0.35,0.15,0.2,0.3
441,0.35,0.15,0.2,0.3
442,0.35,0.15,0.2,0.3
443,0.35,0.15,0.2,0.3
444,0.35,0.15,0.2,0.3
445,0.35,0.15,0.2,0.3
446,0.35,0.15,0.2,0.3
447,0.35,0.15,0.2,0.3
448,0.35,0.15,0.2,0.3
449,0.35,0.15,0.2,0.3
