round,w1,w2,w3,w4
0,0.3,0.15,0.2,0.35
1,0.5,0.05,0.1,0.35
2,0.3,0.15,0.15,0.4
3,0.5,0.05,0.1,0.35
4,0.5238095239,0.0476190476,0.0952380952,0.3333333333
5,0.5238095239,0.0476190476,0.0952380952,0.3333333333
6,0.35,0.15,0.15,0.35
7,0.3,0.15,0.15,0.4
8,0.3,0.15,0.15,0.4
9,0.3,0.15,0.15,0.4
10,0.3,0.15,0.15,0.4
11,0.3,0.15,0.15,0.4
12,0.3,0.15,0.15,0.4
13,0.3,0.15,0.15,0.4
14,0.3,0.15,0.15,0.4
15,0.3,0.15,0.15,0.4
16,0.3,0.15,0.15,0.4
17,0.3,0.15,0.15,0.4
18,0.1578947368,0.1052631579,0.0526315789,0.6842105264
19,0.25,0.15,0.15,0.45
20,0.3,0.15,0.15,0.4
21,0.3,0.15,0.15,0.4
22,0.3,0.15,0.15,0.4
23,0.3,0.15,0.15,0.4
24,0.3,0.15,0.15,0.4
25,0.3,0.15,0.15,0.4
26,0.3,0.15,0.15,0.4
27,0.3,0.15,0.15,0.4
28,0.3,0.15,0.15,0.4
29,0.3,0.15,0.15,0.4
30,0.15,0.35,0.3,0.2
31,0.25,0.2,0.2,0.35
32,0.2857142857,0.1428571429,0.1904761905,0.3809523809
33,0.2857142857,0.1428571429,0.1904761905,0.3809523809
34,0.2857142857,0.1428571429,0.1904761905,0.3809523809
35,0.2857142857,0.1428571429,0.1904761905,0.3809523809
36,0.2857142857,0.1428571429,0.1904761905,0.3809523809
37,0.2857142857,0.1428571429,0.1904761905,0.3809523809
38,0.0526315789,0.3684210526,0.0526315789,0.5263157896
39,0.25,0.2,0.15,0.4
40,0.3,0.15,0.2,0.35
41,0.3,0.15,0.2,0.35
42,0.3,0.15,0.2,0.35
43,0.3,0.15,0.2,0.35
44,0.3,0.15,0.2,0.35
45,0.3,0.15,0.2,0.35
46,0.3,0.15,0.2,0.35
47,0.3,0.15,0.2,0.35
48,0.3,0.15,0.2,0.35
49,0.3,0.15,0.2,0.35
50,0.3,0.15,0.2,0.35
51,0.5,0.1,0.1,0.3
52,0.55,0.1,0.1,0.25
