round,w1,w2,w3,w4
0,0.25,0.15,0.1,0.5
1,0.2631578947,0.1578947368,0.1052631579,0.4736842106
2,0.2631578947,0.1578947368,0.1052631579,0.4736842106
3,0.2631578947,0.1578947368,0.1052631579,0.4736842106
4,0.2631578947,0.1578947368,0.1052631579,0.4736842106
5,0.2631578947,0.1578947368,0.1052631579,0.4736842106
6,0.2631578947,0.1578947368,0.1052631579,0.4736842106
7,0.2631578947,0.1578947368,0.1052631579,0.4736842106
8,0.2631578947,0.1578947368,0.1052631579,0.4736842106
9,0.2631578947,0.1578947368,0.1052631579,0.4736842106
10,0.2631578947,0.1578947368,0.1052631579,0.4736842106
11,0.2631578947,0.1578947368,0.1052631579,0.4736842106
12,0.2631578947,0.1578947368,0.1052631579,0.4736842106
13,0.2631578947,0.1578947368,0.1052631579,0.4736842106
14,0.2631578947,0.1578947368,0.1052631579,0.4736842106
15,0.2631578947,0.1578947368,0.1052631579,0.4736842106
16,0.2631578947,0.1578947368,0.1052631579,0.4736842106
17,0.2631578947,0.1578947368,0.1052631579,0.4736842106
18,0.2631578947,0.1578947368,0.1052631579,0.4736842106
19,0.2631578947,0.1578947368,0.1052631579,0.4736842106
20,0.2631578947,0.1578947368,0.1052631579,0.4736842106
21,0.2631578947,0.1578947368,0.1052631579,0.4736842106
22,0.2631578947,0.1578947368,0.1052631579,0.4736842106
23,0.2631578947,0.1578947368,0.1052631579,0.4736842106
24,0.2631578947,0.1578947368,0.1052631579,0.4736842106
25,0.2631578947,0.1578947368,0.1052631579,0.4736842106
26,0.2631578947,0.1578947368,0.1052631579,0.4736842106
27,0.2631578947,0.1578947368,0.1052631579,0.4736842106
28,0.2631578947,0.1578947368,0.1052631579,0.4736842106
29,0.1578947368,0.1578947368,0.1578947368,0.5263157896
30,0.2631578947,0.1578947368,0.1052631579,0.4736842106
31,0.2631578947,0.1578947368,0.1052631579,0.4736842106
32,0.2631578947,0.1578947368,0.1052631579,0.4736842106
33,0.2631578947,0.1578947368,0.1052631579,0.4736842106
34,0.2631578947,0.1578947368,0.1052631579,0.4736842106
35,0.2631578947,0.1578947368,0.1052631579,0.4736842106
36,0.2631578947,0.1578947368,0.1052631579,0.4736842106
37,0.2631578947,0.1578947368,0.1052631579,0.4736842106
38,0.2631578947,0.1578947368,0.1052631579,0.4736842106
39,0.2631578947,0.1578947368,0.1052631579,0.4736842106
40,0.2631578947,0.1578947368,0.1052631579,0.4736842106
41,0.2631578947,0.1578947368,0.1052631579,0.4736842106
42,0.2631578947,0.1578947368,0.1052631579,0.4736842106
43,0.3,0.15,0.1,0.45
44,0.2631578947,0.1578947368,0.1052631579,0.4736842106
45,0.2631578947,0.1578947368,0.1052631579,0.4736842106
46,0.2105263158,0.1052631579,0.2105263158,0.4736842105
47,0.2631578947,0.1578947368,0.1052631579,0.4736842106
48,0.2631578947,0.1578947368,0.1052631579,0.4736842106
49,0.2631578947,0.1578947368,0.1052631579,0.4736842106
50,0.2631578947,0.1578947368,0.1052631579,0.4736842106
51,0.2631578947,0.1578947368,0.1052631579,0.4736842106
52,0.2631578947,0.1578947368,0.1052631579,0.4736842106
53,0.2631578947,0.1578947368,0.1052631579,0.4736842106
54,0.2631578947,0.1578947368,0.1052631579,0.4736842106
55,0.2380952381,0.2380952381,0.1428571429,0.3809523809
56,0.2631578947,0.1578947368,0.1052631579,0.4736842106
57,0.2631578947,0.1578947368,0.1052631579,0.4736842106
58,0.2631578947,0.1578947368,0.1052631579,0.4736842106
59,0.2631578947,0.1578947368,0.1052631579,0.4736842106
60,0.25,0.15,0.2,0.4
61,0.2631578947,0.1578947368,0.1052631579,0.4736842106
62,0.2631578947,0.1578947368,0.1052631579,0.4736842106
63,0.2631578947,0.1578947368,0.1052631579,0.4736842106
64,0.2631578947,0.1578947368,0.1052631579,0.4736842106
65,0.2631578947,0.1578947368,0.1052631579,0.4736842106
66,0.2631578947,0.1578947368,0.1052631579,0.4736842106
67,0.2631578947,0.1578947368,0.1052631579,0.4736842106
68,0.2631578947,0.1578947368,0.1052631579,0.4736842106
69,0.2631578947,0.1578947368,0.1052631579,0.4736842106
70,0.2631578947,0.1578947368,0.1052631579,0.4736842106
71,0.2631578947,0.1578947368,0.1052631579,0.4736842106
72,0.2631578947,0.1578947368,0.1052631579,0.4736842106
73,0.2631578947,0.1578947368,0.1052631579,0.4736842106
74,0.2631578947,0.1578947368,0.1052631579,0.4736842106
