round,w1,w2,w3,w4
297,0.2,0.15,0.25,0.4
298,0.2,0.15,0.25,0.4
299,0.2,0.15,0.25,0.4
300,0.2,0.15,0.25,0.4
301,0.2,0.15,0.25,0.4
302,0.2,0.15,0.25,0.4
303,0.2,0.15,0.25,0.4
304,0.2,0.15,0.25,0.4
305,0.2,0.15,0.25,0.4
306,0.2,0.15,0.25,0.4
307,0.2,0.15,0.25,0.4
308,0.2,0.15,0.25,0.4
309,0.2,0.15,0.25,0.4
310,0.25,0.15,0.25,0.35
311,0.1,0.1,0.55,0.25
312,0.25,0.15,0.25,0.35
313,0.2,0.15,0.25,0.4
314,0.2,0.15,0.25,0.4
315,0.2,0.1,0.3,0.4
316,0.2,0.15,0.25,0.4
317,0.1,0.1,0.55,0.25
318,0.1,0.1,0.55,0.25
319,0.2,0.15,0.25,0.4
320,0.2,0.15,0.25,0.4
321,0.25,0.15,0.25,0.35
322,0.2,0.15,0.25,0.4
323,0.2,0.15,0.25,0.4
324,0.2,0.15,0.25,0.4
325,0.25,0.1,0.25,0.4
326,0.55,0.0,0.1,0.35
327,0.55,0.0,0.1,0.35
328,0.25,0.15,0.2,0.4
329,0.25,0.15,0.25,0.35
330,0.25,0.15,0.25,0.35
331,0.25,0.15,0.25,0.35
332,0.25,0.15,0.25,0.35
333,0.25,0.15,0.25,0.35
334,0.25,0.15,0.25,0.35
335,0.25,0.15,0.25,0.35
336,0.25,0.15,0.25,0.35
337,0.25,0.15,0.25,0.35
338,0.25,0.15,0.25,0.35
339,0.25,0.15,0.25,0.35
340,0.25,0.15,0.25,0.35
341,0.25,0.15,0.25,0.35
342,0.25,0.15,0.25,0.35
343,0.25,0.15,0.25,0.35
344,0.25,0.15,0.25,0.35
345,0.4,0.15,0.2,0.25
346,0.25,0.15,0.25,0.35
347,0.25,0.15,0.25,0.35
348,0.4,0.15,0.2,0.25
349,0.2,0.15,0.25,0.4
350,0.15,0.1,0.45,0.3
351,0.2,0.15,0.25,0.4
