round,w1,w2,w3,w4
0,0.3,0.15,0.2,0.35
1,0.3,0.15,0.2,0.35
2,0.3,0.15,0.2,0.35
3,0.3,0.15,0.2,0.35
4,0.3,0.15,0.2,0.35
5,0.3,0.15,0.2,0.35
6,0.3,0.15,0.2,0.35
7,0.3,0.15,0.2,0.35
8,0.3,0.15,0.2,0.35
9,0.3,0.15,0.2,0.35
10,0.3,0.15,0.2,0.35
11,0.3,0.15,0.2,0.35
12,0.3,0.2,0.15,0.35
13,0.3157894737,0.2105263158,0.1052631579,0.3684210526
14,0.3,0.2,0.1,0.4
15,0.3,0.2,0.1,0.4
16,0.3,0.2,0.1,0.4
17,0.3,0.2,0.1,0.4
18,0.3,0.2,0.1,0.4
19,0.3,0.2,0.1,0.4
20,0.3,0.2,0.1,0.4
21,0.3,0.2,0.1,0.4
22,0.3,0.2,0.1,0.4
23,0.3,0.2,0.1,0.4
24,0.3,0.2,0.1,0.4
25,0.3,0.2,0.1,0.4
26,0.3,0.2,0.1,0.4
27,0.3,0.2,0.1,0.4
28,0.3,0.2,0.1,0.4
29,0.3,0.2,0.1,0.4
30,0.3,0.2,0.1,0.4
31,0.3,0.2,0.1,0.4
32,0.3,0.2,0.1,0.4
33,0.3,0.2,0.1,0.4
34,0.3,0.2,0.1,0.4
35,0.3,0.2,0.1,0.4
36,0.3,0.2,0.1,0.4
37,0.3,0.2,0.1,0.4
38,0.3,0.2,0.1,0.4
39,0.3,0.2,0.1,0.4
40,0.3,0.2,0.1,0.4
41,0.3,0.2,0.1,0.4
42,0.3,0.2,0.1,0.4
43,0.2857142857,0.1904761905,0.1428571429,0.3809523809
44,0.2857142857,0.1904761905,0.1428571429,0.3809523809
45,0.2857142857,0.1904761905,0.1428571429,0.3809523809
46,0.2857142857,0.1904761905,0.1428571429,0.3809523809
47,0.2857142857,0.1904761905,0.1428571429,0.3809523809
48,0.2857142857,0.1904761905,0.1428571429,0.3809523809
49,0.2857142857,0.1904761905,0.1428571429,0.3809523809
50,0.2857142857,0.1904761905,0.1428571429,0.3809523809
51,0.25,0.2,0.15,0.4
52,0.25,0.2,0.15,0.4
53,0.25,0.2,0.15,0.4
54,0.25,0.2,0.15,0.4
55,0.25,0.2,0.15,0.4
56,0.25,0.2,0.15,0.4
57,0.25,0.2,0.15,0.4
58,0.25,0.2,0.15,0.4
59,0.25,0.2,0.15,0.4
60,0.25,0.2,0.15,0.4
61,0.25,0.2,0.15,0.4
62,0.25,0.2,0.15,0.4
63,0.25,0.2,0.15,0.4
64,0.25,0.2,0.15,0.4
65,0.25,0.2,0.15,0.4
66,0.25,0.2,0.15,0.4
67,0.25,0.2,0.15,0.4
68,0.25,0.2,0.15,0.4
69,0.25,0.2,0.15,0.4
70,0.25,0.2,0.2,0.35
71,0.2631578947,0.2105263158,0.2105263158,0.3157894737
72,0.2631578947,0.2105263158,0.2105263158,0.3157894737
73,0.2631578947,0.2105263158,0.2105263158,0.3157894737
74,0.2631578947,0.2105263158,0.2105263158,0.3157894737
75,0.2631578947,0.2105263158,0.2105263158,0.3157894737
76,0.2631578947,0.2105263158,0.2105263158,0.3157894737
77,0.2631578947,0.2105263158,0.2105263158,0.3157894737
78,0.2631578947,0.2105263158,0.2105263158,0.3157894737
79,0.2631578947,0.2105263158,0.2105263158,0.3157894737
80,0.2631578947,0.2105263158,0.2105263158,0.3157894737
81,0.2631578947,0.2105263158,0.2105263158,0.3157894737
82,0.2631578947,0.2105263158,0.2105263158,0.3157894737
83,0.2631578947,0.2105263158,0.2105263158,0.3157894737
84,0.2631578947,0.2105263158,0.2105263158,0.3157894737
85,0.2631578947,0.2105263158,0.2105263158,0.3157894737
86,0.2631578947,0.2105263158,0.2105263158,0.3157894737
87,0.2631578948,0.2105263158,0.2631578947,0.2631578947
88,0.2631578948,0.2105263158,0.2631578947,0.2631578947
89,0.2631578948,0.2105263158,0.2631578947,0.2631578947
90,0.2631578948,0.2105263158,0.2631578947,0.2631578947
91,0.2631578948,0.2105263158,0.2631578947,0.2631578947
92,0.2631578948,0.2105263158,0.2631578947,0.2631578947
93,0.2631578948,0.2105263158,0.2631578947,0.2631578947
94,0.2631578948,0.2105263158,0.2631578947,0.2631578947
95,0.2631578948,0.2105263158,0.2631578947,0.2631578947
96,0.2631578948,0.2105263158,0.2631578947,0.2631578947
97,0.2631578948,0.2105263158,0.2631578947,0.2631578947
98,0.2631578948,0.2105263158,0.2631578947,0.2631578947
99,0.2631578948,0.2105263158,0.2631578947,0.2631578947
100,0.2631578948,0.2105263158,0.2631578947,0.2631578947
101,0.2631578948,0.2105263158,0.2631578947,0.2631578947
102,0.3157894737,0.2105263158,0.2631578947,0.2105263158
103,0.3684210527,0.2105263158,0.2631578947,0.1578947368
104,0.4,0.2,0.25,0.15
105,0.4210526316,0.2105263158,0.2631578947,0.1052631579
106,0.45,0.2,0.25,0.1
107,0.45,0.2,0.25,0.1
108,0.45,0.2,0.25,0.1
109,0.45,0.2,0.25,0.1
110,0.45,0.2,0.25,0.1
111,0.45,0.2,0.25,0.1
112,0.45,0.2,0.25,0.1
113,0.5,0.2,0.25,0.05
114,0.5,0.2,0.25,0.05
115,0.5,0.2,0.25,0.05
116,0.5,0.2,0.25,0.05
117,0.5,0.2,0.25,0.05
118,0.5,0.2,0.25,0.05
119,0.5,0.2,0.25,0.05
120,0.5,0.2,0.25,0.05
121,0.5263157895,0.2105263158,0.2105263158,0.0526315789
122,0.55,0.2,0.2,0.05
123,0.55,0.2,0.2,0.05
124,0.55,0.2,0.2,0.05
125,0.55,0.2,0.2,0.05
126,0.55,0.2,0.2,0.05
127,0.5,0.25,0.2,0.05
128,0.5,0.25,0.2,0.05
129,0.5,0.25,0.2,0.05
130,0.5,0.25,0.2,0.05
131,0.5,0.25,0.2,0.05
132,0.5,0.25,0.2,0.05
133,0.5,0.25,0.2,0.05
134,0.5,0.25,0.2,0.05
135,0.5,0.25,0.2,0.05
136,0.5,0.25,0.2,0.05
137,0.5,0.25,0.2,0.05
138,0.5,0.25,0.2,0.05
139,0.5,0.25,0.2,0.05
140,0.5263157896,0.2631578947,0.1578947368,0.0526315789
141,0.5263157896,0.2631578947,0.1578947368,0.0526315789
142,0.5263157896,0.2631578947,0.1578947368,0.0526315789
143,0.5263157896,0.2631578947,0.1578947368,0.0526315789
144,0.5263157896,0.2631578947,0.1578947368,0.0526315789
145,0.5263157896,0.2631578947,0.1578947368,0.0526315789
146,0.5263157896,0.2631578947,0.1578947368,0.0526315789
147,0.5263157896,0.2631578947,0.1578947368,0.0526315789
148,0.5263157896,0.2631578947,0.1578947368,0.0526315789
149,0.5263157896,0.2631578947,0.1578947368,0.0526315789
150,0.5263157896,0.2631578947,0.1578947368,0.0526315789
151,0.5263157896,0.2631578947,0.1578947368,0.0526315789
152,0.5263157896,0.2631578947,0.1578947368,0.0526315789
153,0.5263157896,0.2631578947,0.1578947368,0.0526315789
154,0.5263157896,0.2631578947,0.1578947368,0.0526315789
155,0.5263157896,0.2631578947,0.1578947368,0.0526315789
156,0.5263157896,0.2631578947,0.1578947368,0.0526315789
157,0.5,0.3,0.15,0.05
158,0.45,0.35,0.15,0.05
159,0.4,0.4,0.15,0.05
160,0.4,0.4,0.15,0.05
161,0.4,0.4,0.15,0.05
162,0.4,0.4,0.15,0.05
163,0.4,0.4,0.15,0.05
164,0.4,0.4,0.15,0.05
165,0.4,0.4,0.15,0.05
166,0.4,0.4,0.15,0.05
167,0.4,0.4,0.15,0.05
168,0.4,0.4,0.15,0.05
169,0.4,0.4,0.15,0.05
170,0.4,0.35,0.15,0.1
171,0.3809523809,0.3333333333,0.1428571429,0.1428571429
172,0.3684210527,0.3157894737,0.1578947368,0.1578947368
173,0.35,0.3,0.15,0.2
174,0.35,0.3,0.15,0.2
175,0.35,0.25,0.15,0.25
176,0.35,0.25,0.15,0.25
177,0.35,0.25,0.15,0.25
178,0.35,0.25,0.15,0.25
179,0.35,0.25,0.15,0.25
180,0.35,0.2,0.15,0.3
181,0.35,0.2,0.15,0.3
182,0.35,0.2,0.15,0.3
183,0.35,0.2,0.15,0.3
184,0.35,0.2,0.15,0.3
185,0.3333333333,0.1428571429,0.1904761905,0.3333333333
186,0.3157894737,0.1052631579,0.2105263158,0.3684210526
187,0.2857142857,0.0952380952,0.2380952381,0.380952381
