round,w1,w2,w3,w4
86,0.55,0.25,0.0,0.2
87,0.25,0.15,0.45,0.15
88,0.15,0.2,0.3,0.35
89,0.15,0.25,0.3,0.3
90,0.15,0.25,0.25,0.35
91,0.25,0.15,0.45,0.15
92,0.15,0.2,0.3,0.35
93,0.25,0.15,0.45,0.15
94,0.25,0.15,0.45,0.15
95,0.15,0.25,0.2,0.4
96,0.25,0.15,0.45,0.15
97,0.15,0.2,0.3,0.35
98,0.15,0.2,0.3,0.35
99,0.15,0.25,0.3,0.3
100,0.15,0.2,0.3,0.35
101,0.15,0.2,0.3,0.35
102,0.15,0.25,0.25,0.35
103,0.15,0.25,0.25,0.35
104,0.15,0.25,0.3,0.3
105,0.15,0.2,0.3,0.35
106,0.25,0.15,0.45,0.15
107,0.1,0.2,0.1,0.6
108,0.1,0.25,0.15,0.5
109,0.1,0.25,0.25,0.4
110,0.1,0.25,0.15,0.5
111,0.15,0.25,0.25,0.35
112,0.15,0.25,0.25,0.35
113,0.15,0.25,0.25,0.35
114,0.1,0.2,0.1,0.6
115,0.15,0.25,0.25,0.35
116,0.1,0.2,0.1,0.6
117,0.15,0.4,0.4,0.05
118,0.15,0.4,0.4,0.05
119,0.1,0.25,0.15,0.5
120,0.1,0.25,0.15,0.5
121,0.1,0.2,0.1,0.6
122,0.1,0.25,0.15,0.5
123,0.2,0.25,0.25,0.3
124,0.2,0.25,0.25,0.3
125,0.2,0.25,0.25,0.3
126,0.2,0.25,0.25,0.3
127,0.2,0.25,0.25,0.3
128,0.2,0.25,0.25,0.3
129,0.2,0.25,0.25,0.3
130,0.2,0.25,0.25,0.3
131,0.2,0.25,0.25,0.3
132,0.2,0.25,0.25,0.3
133,0.2,0.25,0.2,0.35
134,0.2,0.25,0.25,0.3
135,0.2,0.25,0.25,0.3
136,0.25,0.1,0.4,0.25
137,0.2,0.25,0.25,0.3
138,0.25,0.1,0.4,0.25
139,0.25,0.25,0.2,0.3
140,0.25,0.25,0.2,0.3
141,0.25,0.25,0.2,0.3
142,0.3,0.2,0.15,0.35
143,0.2,0.25,0.25,0.3
144,0.2,0.25,0.2,0.35
145,0.2,0.25,0.25,0.3
146,0.2,0.25,0.25,0.3
147,0.1,0.25,0.15,0.5
148,0.15,0.25,0.25,0.35
149,0.15,0.25,0.25,0.35
150,0.3,0.25,0.15,0.3
151,0.15,0.25,0.25,0.35
152,0.15,0.25,0.25,0.35
153,0.15,0.25,0.25,0.35
154,0.15,0.25,0.25,0.35
155,0.15,0.25,0.25,0.35
156,0.1,0.25,0.15,0.5
157,0.1,0.25,0.15,0.5
158,0.1,0.25,0.15,0.5
159,0.1,0.25,0.15,0.5
160,0.1,0.25,0.15,0.5
161,0.1,0.2,0.1,0.6
162,0.15,0.25,0.25,0.35
163,0.1,0.2,0.1,0.6
164,0.1,0.2,0.1,0.6
165,0.15,0.25,0.25,0.35
166,0.1,0.25,0.15,0.5
167,0.1,0.2,0.1,0.6
168,0.15,0.2,0.25,0.4
169,0.1,0.2,0.1,0.6
170,0.1,0.2,0.1,0.6
171,0.1,0.2,0.1,0.6
172,0.1,0.2,0.1,0.6
173,0.25,0.25,0.2,0.3
174,0.25,0.25,0.2,0.3
175,0.2,0.25,0.25,0.3
176,0.2,0.25,0.25,0.3
177,0.2,0.25,0.25,0.3
178,0.2,0.25,0.25,0.3
179,0.2,0.25,0.25,0.3
180,0.2,0.25,0.25,0.3
181,0.25,0.1,0.4,0.25
182,0.2,0.25,0.25,0.3
183,0.2,0.25,0.25,0.3
184,0.25,0.2,0.25,0.3
185,0.15,0.25,0.3,0.3
186,0.15,0.25,0.3,0.3
187,0.25,0.4,0.1,0.25
188,0.2,0.25,0.25,0.3
189,0.15,0.25,0.3,0.3
190,0.15,0.25,0.3,0.3
191,0.15,0.25,0.3,0.3
192,0.15,0.25,0.3,0.3
193,0.15,0.25,0.3,0.3
194,0.2,0.25,0.25,0.3
195,0.2,0.25,0.25,0.3
196,0.2,0.25,0.25,0.3
197,0.2,0.25,0.25,0.3
198,0.2,0.25,0.25,0.3
199,0.2,0.2,0.3,0.3
200,0.2,0.25,0.25,0.3
201,0.2,0.25,0.25,0.3
202,0.2,0.25,0.25,0.3
203,0.2,0.25,0.25,0.3
204,0.2,0.2,0.3,0.3
205,0.2,0.2,0.25,0.35
206,0.2,0.2,0.25,0.35
207,0.2,0.2,0.25,0.35
208,0.2,0.2,0.25,0.35
209,0.2,0.2,0.2,0.4
210,0.2,0.2,0.25,0.35
211,0.2,0.25,0.15,0.4
212,0.2,0.2,0.25,0.35
213,0.15,0.2,0.1,0.55
214,0.2,0.2,0.2,0.4
215,0.2,0.25,0.25,0.3
216,0.25,0.25,0.15,0.35
217,0.25,0.25,0.2,0.3
218,0.25,0.25,0.2,0.3
219,0.2,0.25,0.25,0.3
220,0.2,0.25,0.25,0.3
221,0.2,0.25,0.25,0.3
222,0.2,0.25,0.25,0.3
223,0.1,0.25,0.35,0.3
224,0.2,0.2,0.25,0.35
225,0.2,0.2,0.25,0.35
226,0.2,0.2,0.25,0.35
227,0.2,0.2,0.25,0.35
228,0.2,0.2,0.25,0.35
229,0.2,0.2,0.25,0.35
230,0.1,0.25,0.35,0.3
231,0.1,0.25,0.35,0.3
232,0.1,0.25,0.35,0.3
233,0.1,0.25,0.35,0.3
234,0.2,0.2,0.25,0.35
235,0.2,0.2,0.25,0.35
236,0.2,0.25,0.25,0.3
237,0.2,0.25,0.25,0.3
238,0.2,0.25,0.25,0.3
239,0.1,0.25,0.35,0.3
240,0.2,0.25,0.2,0.35
241,0.1,0.25,0.35,0.3
242,0.2,0.25,0.2,0.35
243,0.2,0.25,0.2,0.35
244,0.2,0.25,0.2,0.35
245,0.2,0.25,0.25,0.3
246,0.2,0.25,0.2,0.35
247,0.2,0.25,0.2,0.35
248,0.2,0.25,0.2,0.35
249,0.2,0.25,0.2,0.35
250,0.2,0.25,0.2,0.35
251,0.2,0.25,0.2,0.35
252,0.2,0.25,0.25,0.3
253,0.2,0.25,0.25,0.3
254,0.2,0.25,0.2,0.35
255,0.2,0.2,0.2,0.4
256,0.2,0.25,0.2,0.35
257,0.2,0.25,0.2,0.35
258,0.2,0.25,0.25,0.3
259,0.2,0.25,0.25,0.3
260,0.2,0.25,0.25,0.3
261,0.2,0.25,0.2,0.35
262,0.2,0.25,0.2,0.35
263,0.15,0.2,0.3,0.35
264,0.2,0.25,0.2,0.35
265,0.2,0.25,0.2,0.35
266,0.2,0.25,0.25,0.3
267,0.3,0.1,0.2,0.4
268,0.35,0.05,0.3,0.3
269,0.25,0.15,0.15,0.45
270,0.25,0.15,0.15,0.45
271,0.35,0.05,0.3,0.3
272,0.15,0.2,0.25,0.4
273,0.2,0.2,0.25,0.35
274,0.25,0.25,0.2,0.3
275,0.2,0.2,0.25,0.35
276,0.2,0.2,0.25,0.35
277,0.25,0.25,0.2,0.3
278,0.25,0.25,0.2,0.3
279,0.25,0.25,0.2,0.3
280,0.2,0.2,0.25,0.35
281,0.2,0.2,0.25,0.35
282,0.2,0.2,0.25,0.35
283,0.25,0.25,0.2,0.3
284,0.25,0.2,0.2,0.35
285,0.25,0.2,0.2,0.35
286,0.25,0.2,0.2,0.35
287,0.25,0.25,0.2,0.3
288,0.2,0.2,0.25,0.35
289,0.25,0.25,0.2,0.3
290,0.25,0.25,0.2,0.3
291,0.25,0.25,0.2,0.3
292,0.15,0.5,0.1,0.25
293,0.25,0.2,0.2,0.35
294,0.15,0.2,0.1,0.55
295,0.25,0.15,0.15,0.45
296,0.35,0.05,0.3,0.3
297,0.2,0.2,0.25,0.35
298,0.2,0.2,0.25,0.35
299,0.2,0.2,0.25,0.35
300,0.2,0.2,0.25,0.35
301,0.2,0.2,0.25,0.35
302,0.35,0.05,0.3,0.3
303,0.15,0.3,0.55,0.0
304,0.2,0.0,0.25,0.55
305,0.35,0.05,0.3,0.3
306,0.25,0.25,0.2,0.3
307,0.1,0.35,0.2,0.35
308,0.25,0.25,0.2,0.3
309,0.25,0.25,0.2,0.3
310,0.15,0.15,0.3,0.4
311,0.2,0.2,0.25,0.35
312,0.25,0.25,0.2,0.3
313,0.25,0.25,0.2,0.3
314,0.2,0.2,0.25,0.35
315,0.2,0.2,0.25,0.35
316,0.25,0.25,0.2,0.3
317,0.25,0.2,0.2,0.35
318,0.2,0.2,0.25,0.35
319,0.2,0.2,0.25,0.35
320,0.2,0.2,0.25,0.35
321,0.2,0.2,0.25,0.35
322,0.25,0.2,0.2,0.35
323,0.2,0.2,0.2,0.4
324,0.25,0.25,0.2,0.3
325,0.25,0.25,0.2,0.3
326,0.2,0.2,0.2,0.4
327,0.2,0.2,0.2,0.4
328,0.3,0.2,0.15,0.35
329,0.3,0.2,0.15,0.35
330,0.3,0.25,0.2,0.25
331,0.3,0.2,0.15,0.35
332,0.2,0.2,0.2,0.4
333,0.2,0.2,0.2,0.4
334,0.2,0.2,0.2,0.4
335,0.2,0.2,0.2,0.4
336,0.2,0.2,0.2,0.4
337,0.3,0.2,0.15,0.35
338,0.2,0.25,0.25,0.3
339,0.25,0.25,0.2,0.3
340,0.3,0.2,0.15,0.35
341,0.25,0.25,0.2,0.3
342,0.3,0.2,0.15,0.35
343,0.25,0.25,0.2,0.3
344,0.1,0.25,0.35,0.3
345,0.1,0.25,0.35,0.3
346,0.2,0.25,0.2,0.35
347,0.1,0.25,0.35,0.3
348,0.2,0.25,0.2,0.35
349,0.2,0.25,0.2,0.35
350,0.2,0.25,0.2,0.35
351,0.2,0.25,0.2,0.35
352,0.2,0.25,0.2,0.35
353,0.2,0.25,0.2,0.35
354,0.2,0.25,0.2,0.35
355,0.2,0.25,0.2,0.35
356,0.3,0.2,0.15,0.35
357,0.2,0.2,0.2,0.4
358,0.2,0.2,0.2,0.4
359,0.2,0.25,0.2,0.35
360,0.2,0.25,0.2,0.35
361,0.2,0.25,0.2,0.35
362,0.1,0.25,0.35,0.3
363,0.2,0.25,0.2,0.35
364,0.2,0.25,0.2,0.35
365,0.1,0.25,0.35,0.3
366,0.2,0.25,0.2,0.35
367,0.2,0.25,0.2,0.35
368,0.15,0.2,0.25,0.4
369,0.3,0.25,0.05,0.4
370,0.1,0.25,0.35,0.3
371,0.2,0.25,0.2,0.35
372,0.3,0.2,0.15,0.35
373,0.3,0.2,0.15,0.35
374,0.3,0.2,0.15,0.35
375,0.3,0.2,0.15,0.35
376,0.3,0.2,0.15,0.35
377,0.3,0.2,0.15,0.35
378,0.2,0.25,0.1,0.45
379,0.3,0.2,0.15,0.35
380,0.3,0.2,0.15,0.35
381,0.3,0.2,0.15,0.35
382,0.3,0.2,0.15,0.35
383,0.2,0.2,0.2,0.4
384,0.3,0.2,0.15,0.35
385,0.3,0.2,0.15,0.35
386,0.3,0.2,0.15,0.35
387,0.3,0.2,0.15,0.35
388,0.3,0.2,0.15,0.35
389,0.3,0.2,0.15,0.35
390,0.3,0.2,0.15,0.35
391,0.3,0.2,0.15,0.35
392,0.3,0.2,0.15,0.35
393,0.2,0.2,0.2,0.4
394,0.3,0.2,0.15,0.35
395,0.3,0.2,0.15,0.35
396,0.3,0.2,0.15,0.35
397,0.3,0.25,0.2,0.25
398,0.3,0.2,0.15,0.35
399,0.3,0.2,0.15,0.35
400,0.3,0.2,0.15,0.35
401,0.25,0.25,0.2,0.3
402,0.25,0.25,0.2,0.3
403,0.25,0.25,0.2,0.3
404,0.3,0.2,0.15,0.35
405,0.3,0.2,0.15,0.35
406,0.3,0.2,0.15,0.35
407,0.3,0.2,0.15,0.35
408,0.2,0.2,0.2,0.4
409,0.2,0.25,0.2,0.35
410,0.2,0.25,0.2,0.35
411,0.2,0.25,0.2,0.35
412,0.2,0.25,0.2,0.35
413,0.1,0.25,0.35,0.3
414,0.1,0.25,0.35,0.3
415,0.2,0.25,0.2,0.35
416,0.2,0.25,0.2,0.35
417,0.2,0.25,0.25,0.3
418,0.2,0.25,0.2,0.35
419,0.2,0.2,0.2,0.4
420,0.2,0.2,0.2,0.4
421,0.2,0.2,0.2,0.4
422,0.2,0.2,0.2,0.4
423,0.3,0.2,0.15,0.35
424,0.3,0.2,0.15,0.35
425,0.2,0.2,0.2,0.4
426,0.25,0.2,0.25,0.3
427,0.25,0.2,0.25,0.3
428,0.25,0.2,0.25,0.3
429,0.25,0.2,0.25,0.3
430,0.25,0.25,0.35,0.15
431,0.3,0.25,0.2,0.25
432,0.3,0.25,0.2,0.25
433,0.3,0.25,0.2,0.25
434,0.3,0.25,0.2,0.25
435,0.3,0.25,0.2,0.25
436,0.3,0.25,0.2,0.25
437,0.3,0.25,0.2,0.25
438,0.3,0.25,0.2,0.25
439,0.3,0.25,0.2,0.25
440,0.3,0.25,0.2,0.25
441,0.3,0.25,0.2,0.25
442,0.25,0.25,0.35,0.15
443,0.3,0.25,0.2,0.25
444,0.35,0.15,0.1,0.4
445,0.3,0.35,0.25,0.1
446,0.35,0.15,0.35,0.15
447,0.35,0.15,0.35,0.15
448,0.35,0.15,0.1,0.4
449,0.35,0.15,0.1,0.4
450,0.35,0.15,0.1,0.4
451,0.35,0.15,0.35,0.15
452,0.25,0.25,0.2,0.3
453,0.25,0.25,0.2,0.3
454,0.25,0.25,0.2,0.3
455,0.35,0.15,0.35,0.15
456,0.25,0.25,0.2,0.3
457,0.35,0.15,0.35,0.15
458,0.35,0.15,0.35,0.15
459,0.2,0.25,0.25,0.3
460,0.15,0.3,0.25,0.3
461,0.2,0.25,0.25,0.3
462,0.2,0.25,0.25,0.3
463,0.2,0.25,0.25,0.3
464,0.2,0.25,0.25,0.3
465,0.2,0.25,0.25,0.3
466,0.2,0.25,0.25,0.3
467,0.2,0.25,0.25,0.3
468,0.1,0.25,0.35,0.3
469,0.1,0.25,0.35,0.3
470,0.1,0.25,0.35,0.3
471,0.1,0.25,0.35,0.3
472,0.2,0.25,0.2,0.35
473,0.1,0.25,0.35,0.3
474,0.1,0.25,0.35,0.3
475,0.1,0.25,0.35,0.3
476,0.25,0.25,0.2,0.3
477,0.3,0.2,0.15,0.35
478,0.3,0.2,0.15,0.35
479,0.2,0.2,0.2,0.4
480,0.2,0.2,0.2,0.4
481,0.25,0.25,0.2,0.3
482,0.4,0.1,0.15,0.35
483,0.3,0.2,0.15,0.35
484,0.2,0.2,0.2,0.4
485,0.3,0.2,0.15,0.35
486,0.3,0.2,0.15,0.35
487,0.25,0.25,0.2,0.3
488,0.3,0.2,0.15,0.35
489,0.3,0.2,0.15,0.35
490,0.25,0.2,0.25,0.3
491,0.1,0.35,0.2,0.35
492,0.1,0.35,0.2,0.35
493,0.1,0.35,0.2,0.35
494,0.1,0.35,0.2,0.35
495,0.1,0.35,0.2,0.35
496,0.1,0.35,0.2,0.35
497,0.3,0.25,0.15,0.3
498,0.1,0.35,0.2,0.35
499,0.1,0.35,0.2,0.35
500,0.3,0.25,0.15,0.3
501,0.1,0.35,0.2,0.35
502,0.1,0.35,0.2,0.35
503,0.1,0.35,0.2,0.35
504,0.1,0.35,0.2,0.35
505,0.25,0.2,0.25,0.3
506,0.1,0.35,0.2,0.35
507,0.1,0.35,0.2,0.35
508,0.25,0.2,0.25,0.3
509,0.1,0.35,0.2,0.35
510,0.3,0.25,0.15,0.3
511,0.25,0.2,0.25,0.3
512,0.25,0.2,0.25,0.3
513,0.1,0.35,0.2,0.35
514,0.25,0.15,0.25,0.35
515,0.25,0.15,0.25,0.35
516,0.25,0.15,0.25,0.35
517,0.05,0.4,0.2,0.35
518,0.05,0.4,0.2,0.35
519,0.05,0.4,0.2,0.35
520,0.05,0.4,0.2,0.35
521,0.05,0.4,0.2,0.35
522,0.05,0.4,0.2,0.35
523,0.05,0.4,0.2,0.35
524,0.05,0.4,0.2,0.35
525,0.05,0.4,0.2,0.35
526,0.05,0.4,0.2,0.35
527,0.05,0.4,0.2,0.35
528,0.05,0.4,0.2,0.35
529,0.05,0.4,0.2,0.35
530,0.05,0.4,0.2,0.35
531,0.25,0.15,0.25,0.35
532,0.05,0.4,0.2,0.35
533,0.05,0.4,0.2,0.35
534,0.3,0.15,0.2,0.35
535,0.3,0.15,0.2,0.35
536,0.25,0.2,0.2,0.35
537,0.25,0.2,0.2,0.35
538,0.3,0.15,0.15,0.4
539,0.3,0.15,0.2,0.35
540,0.3,0.15,0.15,0.4
541,0.3,0.15,0.2,0.35
542,0.25,0.2,0.2,0.35
543,0.25,0.2,0.2,0.35
544,0.25,0.2,0.2,0.35
545,0.3,0.15,0.2,0.35
546,0.3,0.15,0.2,0.35
547,0.3,0.15,0.15,0.4
548,0.3,0.15,0.15,0.4
549,0.3,0.15,0.2,0.35
550,0.3,0.15,0.15,0.4
551,0.3,0.15,0.15,0.4
552,0.25,0.2,0.2,0.35
553,0.3,0.15,0.2,0.35
554,0.35,0.1,0.15,0.4
555,0.35,0.1,0.15,0.4
556,0.3,0.15,0.15,0.4
557,0.3,0.15,0.15,0.4
558,0.3,0.15,0.2,0.35
559,0.25,0.2,0.15,0.4
560,0.35,0.1,0.15,0.4
561,0.3,0.15,0.2,0.35
562,0.3,0.15,0.15,0.4
563,0.3,0.15,0.15,0.4
564,0.3,0.15,0.2,0.35
565,0.35,0.15,0.15,0.35
566,0.35,0.15,0.15,0.35
567,0.25,0.2,0.2,0.35
568,0.3,0.15,0.2,0.35
569,0.3,0.15,0.2,0.35
570,0.3,0.15,0.2,0.35
571,0.25,0.2,0.2,0.35
572,0.3,0.15,0.2,0.35
573,0.25,0.2,0.2,0.35
574,0.3,0.15,0.2,0.35
575,0.3,0.15,0.2,0.35
576,0.35,0.1,0.15,0.4
577,0.3,0.15,0.2,0.35
578,0.3,0.15,0.2,0.35
579,0.3,0.15,0.2,0.35
580,0.3,0.15,0.25,0.3
581,0.3,0.15,0.2,0.35
582,0.3,0.15,0.25,0.3
583,0.35,0.15,0.15,0.35
584,0.25,0.2,0.2,0.35
585,0.3,0.15,0.2,0.35
586,0.3,0.15,0.25,0.3
587,0.3,0.15,0.2,0.35
588,0.3,0.15,0.2,0.35
589,0.25,0.2,0.2,0.35
590,0.3,0.15,0.2,0.35
591,0.35,0.15,0.15,0.35
592,0.3,0.15,0.25,0.3
593,0.35,0.15,0.2,0.3
594,0.35,0.15,0.2,0.3
595,0.3,0.15,0.25,0.3
596,0.35,0.05,0.3,0.3
597,0.35,0.05,0.25,0.35
598,0.25,0.15,0.25,0.35
599,0.25,0.15,0.25,0.35
600,0.3,0.05,0.3,0.35
601,0.3,0.05,0.25,0.4
602,0.3,0.15,0.2,0.35
603,0.4,0.05,0.25,0.3
604,0.35,0.05,0.3,0.3
605,0.4,0.05,0.25,0.3
606,0.35,0.05,0.3,0.3
607,0.35,0.1,0.25,0.3
608,0.3,0.15,0.2,0.35
609,0.35,0.05,0.25,0.35
610,0.4,0.05,0.2,0.35
611,0.3,0.1,0.3,0.3
612,0.35,0.05,0.2,0.4
613,0.45,0.05,0.15,0.35
614,0.4,0.05,0.2,0.35
615,0.35,0.1,0.3,0.25
616,0.4,0.0,0.25,0.35
617,0.4,0.0,0.25,0.35
618,0.35,0.1,0.3,0.25
619,0.4,0.05,0.25,0.3
620,0.4,0.05,0.25,0.3
621,0.35,0.05,0.3,0.3
622,0.4,0.05,0.25,0.3
623,0.35,0.05,0.3,0.3
624,0.4,0.05,0.25,0.3
625,0.3,0.05,0.25,0.4
626,0.35,0.05,0.2,0.4
627,0.25,0.15,0.25,0.35
628,0.35,0.1,0.25,0.3
629,0.35,0.1,0.25,0.3
630,0.4,0.05,0.25,0.3
631,0.35,0.05,0.2,0.4
632,0.35,0.1,0.25,0.3
633,0.4,0.05,0.25,0.3
634,0.35,0.1,0.25,0.3
635,0.25,0.2,0.25,0.3
636,0.1,0.25,0.05,0.6
637,0.25,0.2,0.25,0.3
638,0.25,0.2,0.25,0.3
639,0.1,0.25,0.05,0.6
640,0.25,0.2,0.25,0.3
641,0.25,0.2,0.25,0.3
642,0.1,0.25,0.05,0.6
643,0.1,0.25,0.05,0.6
644,0.25,0.2,0.25,0.3
645,0.05,0.6,0.25,0.1
646,0.3,0.2,0.15,0.35
647,0.05,0.6,0.25,0.1
648,0.05,0.6,0.25,0.1
649,0.3,0.2,0.15,0.35
650,0.05,0.6,0.25,0.1
651,0.05,0.6,0.25,0.1
652,0.05,0.6,0.25,0.1
653,0.05,0.6,0.25,0.1
654,0.05,0.6,0.25,0.1
655,0.05,0.6,0.25,0.1
656,0.05,0.6,0.25,0.1
657,0.3,0.2,0.15,0.35
658,0.05,0.6,0.25,0.1
659,0.3,0.2,0.15,0.35
660,0.25,0.2,0.15,0.4
661,0.2,0.15,0.25,0.4
662,0.2,0.15,0.25,0.4
663,0.2,0.15,0.25,0.4
664,0.25,0.05,0.05,0.65
665,0.25,0.2,0.15,0.4
666,0.3,0.15,0.2,0.35
667,0.3,0.15,0.2,0.35
668,0.35,0.15,0.2,0.3
669,0.35,0.15,0.2,0.3
670,0.3,0.15,0.2,0.35
671,0.3,0.15,0.2,0.35
672,0.3,0.15,0.15,0.4
673,0.3,0.15,0.15,0.4
674,0.3,0.15,0.2,0.35
675,0.3,0.15,0.15,0.4
676,0.35,0.2,0.15,0.3
677,0.35,0.2,0.15,0.3
678,0.35,0.15,0.2,0.3
679,0.35,0.2,0.15,0.3
680,0.3,0.2,0.15,0.35
681,0.15,0.15,0.3,0.4
682,0.15,0.15,0.3,0.4
683,0.15,0.15,0.3,0.4
684,0.15,0.15,0.3,0.4
685,0.2,0.0,0.45,0.35
686,0.2,0.0,0.45,0.35
687,0.15,0.15,0.3,0.4
688,0.15,0.15,0.3,0.4
689,0.15,0.15,0.3,0.4
690,0.15,0.15,0.3,0.4
691,0.15,0.15,0.3,0.4
692,0.15,0.15,0.3,0.4
693,0.15,0.15,0.3,0.4
694,0.15,0.15,0.3,0.4
695,0.15,0.15,0.3,0.4
696,0.15,0.15,0.3,0.4
697,0.25,0.05,0.25,0.45
698,0.2,0.0,0.45,0.35
699,0.25,0.05,0.25,0.45
700,0.15,0.15,0.3,0.4
701,0.2,0.1,0.35,0.35
702,0.2,0.1,0.35,0.35
703,0.25,0.05,0.2,0.5
704,0.25,0.05,0.2,0.5
705,0.25,0.05,0.2,0.5
706,0.2,0.1,0.35,0.35
707,0.2,0.15,0.35,0.3
708,0.2,0.1,0.35,0.35
709,0.2,0.1,0.35,0.35
710,0.2,0.1,0.35,0.35
711,0.2,0.1,0.35,0.35
712,0.2,0.1,0.35,0.35
713,0.2,0.1,0.35,0.35
714,0.2,0.1,0.35,0.35
715,0.2,0.1,0.35,0.35
716,0.2,0.1,0.35,0.35
717,0.2,0.1,0.35,0.35
718,0.2,0.1,0.35,0.35
719,0.2,0.1,0.35,0.35
720,0.15,0.25,0.2,0.4
721,0.2,0.1,0.35,0.35
722,0.25,0.15,0.25,0.35
723,0.25,0.15,0.25,0.35
724,0.25,0.15,0.25,0.35
725,0.25,0.15,0.25,0.35
726,0.25,0.15,0.25,0.35
727,0.25,0.15,0.25,0.35
728,0.25,0.15,0.25,0.35
729,0.25,0.15,0.25,0.35
730,0.25,0.15,0.25,0.35
731,0.25,0.15,0.25,0.35
732,0.25,0.15,0.25,0.35
733,0.25,0.15,0.25,0.35
734,0.25,0.15,0.25,0.35
735,0.25,0.15,0.25,0.35
736,0.25,0.15,0.25,0.35
737,0.25,0.15,0.25,0.35
738,0.25,0.15,0.25,0.35
739,0.25,0.15,0.25,0.35
740,0.25,0.15,0.25,0.35
741,0.25,0.15,0.25,0.35
742,0.25,0.15,0.25,0.35
743,0.15,0.05,0.25,0.55
744,0.25,0.15,0.25,0.35
745,0.25,0.15,0.25,0.35
746,0.25,0.15,0.25,0.35
747,0.3,0.05,0.3,0.35
748,0.2,0.05,0.35,0.4
749,0.25,0.05,0.25,0.45
